,"Active Status","Type","Item","Description","Sales Tax Code","Purchase Tax Code","Account","COGS Account","Asset Account","Accumulated Depreciation","Purchase Description","Quantity On Hand","U/M","U/M Set","Cost","Preferred Vendor","Tax Agency","Price","Gross Price","Amounts Include Tax","Reorder Pt (Min)","Manu. Part No.","Purchased for Resale","Sales Tax Return Line","Price L1","Price L2","AZ","Note","itemname"
,"Active","Inventory Part","Case:Others:CA-H500B-BR","NZXT H500 CA-H500B-BR Matte Black/Red Computer Case","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"NZXT H500 CA-H500B-BR Matte Black/Red Computer Case",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","CA-H500B-BR","No",,,,,,
,"Active","Inventory Part","Case:Others:84H341300-002","CHENBRO Accessory 84H341300-002 26inch Rail Kingslide 2U-4U","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CHENBRO Accessory 84H341300-002 26inch Rail Kingslide 2U-4U",0,"each (ea)","Count in each",46.50,,,0.00,0,"No","","84H341300-002","No",,"54/0616","57",,,
,"Active","Inventory Part","Case:Others:RM41300-FS81","CHENBRO RM41300-FS81 4U Rackmount Open-Bay No Power Supply 1 x Front Door","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CHENBRO RM41300-FS81 4U Rackmount Open-Bay No Power Supply 1 x Front Door",0,"each (ea)","Count in each",210.00,,,0.00,0,"No","","RM41300-FS81","No",,,,,,
,"Active","Inventory Part","Case:Others:BL040.FH300TB3F","In-Win BL040.FH300TB3F USB3.0 Haswell 300W mATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"In-Win BL040.FH300TB3F USB3.0 Haswell 300W mATX",20,"each (ea)","Count in each",87.15,,,0.00,0,"No","","BL040.FH300TB3F","No",,"96/0330","97",,,"BL040.FH300TB3F"
,"Active","Inventory Part","Case:Others:CA-H500W-BR","NZXT Case CA-H500W-BR H500i MT LightingFan 2xUSB3.1 Gen1 Mini-ITX/ micro ATX /ATX Black and Red ...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"NZXT Case CA-H500W-BR H500i MT LightingFan 2xUSB3.1 Gen1 Mini-ITX/ micro ATX /ATX Black and Red ...",0,"each (ea)","Count in each",125.47,,,0.00,0,"No","","CA-H500W-BR","No",,,,,,
,"Active","Inventory Part","Case:Others:IW-R400","IW-R400 INWIN 4U RM CHASSIS 3x3.5-in, 5x2.5-in","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"IW-R400 INWIN 4U RM CHASSIS 3x3.5-in, 5x2.5-in",0,"each (ea)","Count in each",155.00,,,0.00,0,"No","","IW-R400","No",,,,,,
,"Active","Inventory Part","Case:Others:F14B","GF F14B MID TOWER 500W USB3.0 BLACK","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"GF F14B MID TOWER 500W USB3.0 BLACK",0,"each (ea)","Count in each",41.00,,,0.00,0,"No","","F14B","No",,,,,,
,"Active","Inventory Part","Case:Others:D-400-7P","iStarUSA D-400-7P Black 1.2mm SECC Zinc-Coated Steel 4U Rackmount Compact ..Chassis","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"iStarUSA D-400-7P Black 1.2mm SECC Zinc-Coated Steel 4U Rackmount Compact ..Chassis",0,"each (ea)","Count in each",149.99,,,0.00,0,"No","","D-400-7P","No",,,,,,
,"Active","Inventory Part","Case:Others:BPU-340SATA-BLACK","iStar 3x 5.25"" to 4x 3.5"" 2.5"" SAS SATA 6 Gbps HDD SSD Hot-swap Rack","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"iStar 3x 5.25"" to 4x 3.5"" 2.5"" SAS SATA 6 Gbps HDD SSD Hot-swap Rack",0,"each (ea)","Count in each",165.00,,,0.00,0,"No","","BPU-340SATA-BLACK","No",,,,,,
,"Active","Inventory Part","Case:Antec",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Case:Antec:VSK10 WINDOW","Antec CS VSK10 Window Transparent side panel Micro Tower USBx2 Micro-ATX ITX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec CS VSK10 Window Transparent side panel Micro Tower USBx2 Micro-ATX ITX",0,"each (ea)","Count in each",48.00,,,0.00,0,"No","","VSK10 WINDOW","No",,,,,,
,"Active","Inventory Part","Case:Antec:GX202 WHITE","Antec Case GX202 White Fan Mid Tower ATX/Micro-ATX/ITX USB3.0 MIC/AUDIO","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec Case GX202 White Fan Mid Tower ATX/Micro-ATX/ITX USB3.0 MIC/AUDIO",0,"each (ea)","Count in each",51.61,,,0.00,0,"No","","GX202 WHITE","No",,,,,,
,"Active","Inventory Part","Case:Antec:P5","ANTEC PERFORMANCE ONE SERIES P5","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ANTEC PERFORMANCE ONE SERIES P5",0,"each (ea)","Count in each",76.26,,,0.00,0,"No","","P5","No",,,,,,
,"Active","Inventory Part","Case:Antec:VSK10","Antec CS VSK10 Solid Panel Micro Tower USB3.0x2 4xExpansion Slots mATX ITX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec CS VSK10 Solid Panel Micro Tower USB3.0x2 4xExpansion Slots mATX ITX",0,"each (ea)","Count in each",46.00,,,0.00,0,"No","","VSK10","No",,"51/1027","52",,,
,"Active","Inventory Part","Case:Antec:VSK3000 ELITE","Antec CS VSK3000 Elite mATX ITX 2xUSB 3.0 Audio In Out Black Brown Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec CS VSK3000 Elite mATX ITX 2xUSB 3.0 Audio In Out Black Brown Box",0,"each (ea)","Count in each",39.50,,,0.00,0,"No",""," VSK3000 ELITE","No",,,,,,
,"Active","Inventory Part","Case:Antec:NX1000","Antec CS NX1000 Tempered glass Mid Tower SPCC+Plastic 7xSlots ATX mATX ITX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec CS NX1000 Tempered glass Mid Tower SPCC+Plastic 7xSlots ATX mATX ITX",1,"each (ea)","Count in each",94.50,,,0.00,0,"No","","NX1000","No",,"105/0817","107",,,"NX1000"
,"Active","Inventory Part","Case:Antec:P100","Antec Performance Series P100 Black ATX Mid Tower Computer Case","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec Performance Series P100 Black ATX Mid Tower Computer Case",0,"each (ea)","Count in each",108.00,,,0.00,0,"No","","P100","No",,,,,,
,"Active","Inventory Part","Case:Antec:VSK3000E-U3","Antec VSK3000E-U3 Value Solution mATX Tower 2 1 (2)Bays USB3.0 HD Audio BK","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec VSK3000E-U3 Value Solution mATX Tower 2 1 (2)Bays USB3.0 HD Audio BK",0,"each (ea)","Count in each",41.68,,,0.00,0,"No","","VSK3000E-U3","No",,,,,,
,"Active","Inventory Part","Case:Antec:NX400","Antec CS NX400 Tempered glass Mid Tower SPCC+Plastic 7xSlots ATX mATX ITX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec CS NX400 Tempered glass Mid Tower SPCC+Plastic 7xSlots ATX mATX ITX",0,"each (ea)","Count in each",59.50,,,0.00,0,"No","","NX400","No",,"65/0713","66",,,
,"Active","Inventory Part","Case:Antec:P7 SILENT","Antec CS P7 Silent MidTower BLK case USB3.0x2 7 expansion slots","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec CS P7 Silent MidTower BLK case USB3.0x2 7 expansion slots",0,"each (ea)","Count in each",65.00,,,0.00,0,"No","","P7 SILENT","No",,,,,,
,"Active","Inventory Part","Case:Antec:761345101042","Antec Case ISK110 VESA-U3","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec Case ISK110 VESA-U3",0,"each (ea)","Count in each",97.00,,,0.00,0,"No","","ISK110 VESA-U3","No",,,,,,
,"Active","Inventory Part","Case:Antec:761345800006","Antec VSK3000 Elite Micro-ATX/Mini-ITX 2xUSB 3.0 Audio In/Out Black Brown Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec Case VSK3000 Elite Micro-ATX/Mini-ITX 2xUSB 3.0 Audio In/Out Black Brown Box",0,"each (ea)","Count in each",37.50,,,0.00,0,"No","","VSK3000 ELITE","No",,,,,,
,"Active","Inventory Part","Case:Antec:761345950022","Antec Case ATLAS (W/O PSU) Server ATX Mid Tower 3/1/(4) Bays USB IEEE Audio Black Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec Case ATLAS (W/O PSU) Server ATX Mid Tower 3/1/(4) Bays USB IEEE Audio Black Retail",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","ATLAS (W/O PSU)","No",,,,,,
,"Active","Inventory Part","Case:Antec:761345920339","Antec Case VSK3000E-U3 Value Solution MicroATX Tower 2/1/(2) Bays USB3.0 HDD Audio Brown Box","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec Case VSK3000E-U3 Value Solution MicroATX Tower 2/1/(2) Bays USB3.0 HDD Audio Brown Box",0,"each (ea)","Count in each",37.50,,,0.00,0,"No",""," VSK3000E-U3","No",,"41","41.5",,,
,"Active","Inventory Part","Case:Antec:ISK110-VESA","Antec ISK110-VESA Desktop - Black - Steel, Plastic - 2 x Bay - 90 W - Mini ITX Motherboard Suppo...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec ISK110-VESA Desktop - Black - Steel, Plastic - 2 x Bay - 90 W - Mini ITX Motherboard Suppo...",0,"each (ea)","Count in each",33.00,,,0.00,0,"No","","ISK110-VESA","No",,"45/0330","45",,,
,"Active","Inventory Part","Case:Antec:0761345826402","ANTEC BK640B MicroBTX case w/ 380 Watt","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"ANTEC BK640B MicroBTX case w/ 380 Watt",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","BK640B","No",,,,,,
,"Active","Inventory Part","Case:Antec:VSK4000E-U3","Antec VSK4000E-U3 ATX Mid Tower Case USB3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Antec VSK4000E-U3 ATX Mid Tower Case USB3.0",0,"each (ea)","Count in each",40.00,,,0.00,0,"No","","VSK4000E-U3","No",,"46/0527","47",,,
,"Active","Inventory Part","Case:CoolerMaster",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:RC-110-KKN2","CoolerMaster ELITE 110 MINI ITX MINI TOWER NO PS 0 0 (3) USB HD AUDIO BLACK","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster ELITE 110 MINI ITX MINI TOWER NO PS 0 0 (3) USB HD AUDIO BLACK",1,"each (ea)","Count in each",47.00,,,0.00,0,"No","","RC-110-KKN2","No",,"54/1225","56",,,"RC-110-KKN2"
,"Active","Inventory Part","Case:CoolerMaster:MCB-B511D-KANN-S00","Cooler Master MasterBox MB511 ATX Mid-Tower MCB-B511D-KANN-S00","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterBox MB511 ATX Mid-Tower MCB-B511D-KANN-S00",8,"each (ea)","Count in each",71.00,,,0.00,0,"No","","MCB-B511D-KANN-S00","No",,"85/0910","95",,,"MCB-B511D-KANN-S00"
,"Active","Inventory Part","Case:CoolerMaster:MCB-B511D-KGNN-RGA","CoolerMaster Case MCB-B511D-KGNN-RGA MASTERBOX MB511 ARGB Mid Tower ATX/ Micro ATX/ Mini ITX Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster Case MCB-B511D-KGNN-RGA MASTERBOX MB511 ARGB Mid Tower ATX/ Micro ATX/ Mini ITX Black",5,"each (ea)","Count in each",103.04,,,0.00,0,"No","","MCB-B511D-KGNN-RGA","No",,"118/1225","119",,,"MCB-B511D-KGNN-RGA"
,"Active","Inventory Part","Case:CoolerMaster:MCM-H500M-IHNN-S00","CoolerMaster CS MCM-H500M-IHNN-S00 MasterCase H500M MidTower mini-ITX IronGrey","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster CS MCM-H500M-IHNN-S00 MasterCase H500M MidTower mini-ITX IronGrey",0,"each (ea)","Count in each",238.00,,,0.00,0,"No","","MCM-H500M-IHNN-S00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCM-H500P-MGNN-S10","CoolerMaster H500P Black Mesh Version w/200mm RGB Fan (MCM-H500P-MGNN-S10)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster H500P Black Mesh Version w/200mm RGB Fan (MCM-H500P-MGNN-S10)",0,"each (ea)","Count in each",210.00,,,0.00,0,"No","","MCM-H500P-MGNN-S10","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCM-H500-IGNN-S01","CoolerMaster Case MCM-H500-IGNN-S01 MasterCase H500 ATX/Micro ATX/Mini ITX Iron Grey","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster Case MCM-H500-IGNN-S01 MasterCase H500 ATX/Micro ATX/Mini ITX Iron Grey",0,"each (ea)","Count in each",133.00,,,0.00,0,"No","","MCM-H500-IGNN-S01","No",,"148/0726","149",,,
,"Active","Inventory Part","Case:CoolerMaster:MCM-H500P-MGNN-S01","Cooler Master MasterCase H500P MCM-H500P-MGNN-S01 Temper Glass Side Panel","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterCase H500P MCM-H500P-MGNN-S01 Temper Glass Side Panel",0,"each (ea)","Count in each",172.00,,,0.00,0,"No","","MCM-H500P-MGNN-S01","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCW-L5S3-KGNN-02","Cooler Master MasterBox Lite 5 MCW-L5S3-KGNN-02 RGB Computer Case","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterBox Lite 5 MCW-L5S3-KGNN-02 RGB Computer Case",0,"each (ea)","Count in each",89.82,,,0.00,0,"No","","MCW-L5S3-KGNN-02","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCW-L5S3-KGNN-05","Coolermaster MCW-L5S3-KGNN-05 ARGB ATX Mid Tower NO Power Supply USB 3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Coolermaster MCW-L5S3-KGNN-05 ARGB ATX Mid Tower NO Power Supply USB 3.0",0,"each (ea)","Count in each",83.00,,,0.00,0,"No","","MCW-L5S3-KGNN-05","No",,"98/0619","99",,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-NR600-KG5N-S00","Cooler Master MCB-NR600-KG5N-S00 MasterBox NR600 with ODD Retail..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MCB-NR600-KG5N-S00 MasterBox NR600 with ODD Retail..",0,"each (ea)","Count in each",79.99,,,0.00,0,"No","","MCB-NR600-KG5N-S00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-Q300L-KANN-S00","Cooler Master Case MCB-Q300L-KANN-S00 MASTER BOX Q300L","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master Case MCB-Q300L-KANN-S00 MASTER BOX Q300L",0,"each (ea)","Count in each",45.00,,,0.00,0,"No","","MCB-Q300L-KANN-S00","No",,"55/0702","56",,,
,"Active","Inventory Part","Case:CoolerMaster:MCM-H100-KANN-S00","Coolermaster MCM-H100-KANN-S00","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Coolermaster MCM-H100-KANN-S00",0,"each (ea)","Count in each",70.00,,,0.00,0,"No","","MCM-H100-KANN-S00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-NR600-KGNN-S00","Cooler Master Case MCB-NR600-KGNN-S00 MasterBox NR600","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master Case MCB-NR600-KGNN-S00 MasterBox NR600",0,"each (ea)","Count in each",73.60,,,0.00,0,"No","","MCB-NR600-KGNN-S00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:818243179694","Cooler Master MasterBox TD500","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterBox TD500",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","MCB-D500D-KANN-S00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:RC-130-KKN1","Cooler Master Elite 130 Mini ITX RC-130-KKN1..","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master Elite 130 Mini ITX RC-130-KKN1..",0,"each (ea)","Count in each",69.00,,,0.00,0,"No","","RC-130-KKN1","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:RC-1200-KKN2","Cooler Master COSMOS II 25th Anniversary Edition XL-ATX Full-Tower","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master COSMOS II 25th Anniversary Edition XL-ATX Full-Tower",0,"each (ea)","Count in each",209.99,,,0.00,0,"No","","RC-1200-KKN2","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-D500D-KANN-S00","Cooler Master MasterBox TD500 ATX Mid-Tower, Three Dimensional Diamond-Cut Design and RGB Fans w...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterBox TD500 ATX Mid-Tower, Three Dimensional Diamond-Cut Design and RGB Fans w...",0,"each (ea)","Count in each",85.44,,,0.00,0,"No","","MCB-D500D-KANN-S00","No",,"102/0330","105",,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-E500L-KA5N-S00","Cooler Master MasterBox E500L ATX Mid-Tower w/Front Sliding Brushed Panel (MCB-E500L-KA5N-S00)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterBox E500L ATX Mid-Tower w/Front Sliding Brushed Panel",0,"each (ea)","Count in each",60.00,,,0.00,0,"No","","MCB-E500L-KA5N-S00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:884102041853","CM MASTER MCW-L3B3-KANF50 BOX LITE 3.1 + ELITE V3 500W","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CM MCW-L3B3-KANF50 MASTER BOX LITE 3.1 + ELITE V3 500W",0,"each (ea)","Count in each",75.00,,,0.00,0,"No","","MCW-L3B3-KANF50","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:884102047138","Cooler Master Case MCB-B530P-KHNN-S01 MasterBox MB530P Mid Tower ATX Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master Case MCB-B530P-KHNN-S01 MasterBox MB530P Mid Tower ATX Black",0,"each (ea)","Count in each",131.00,,,0.00,0,"No",""," MCB-B530P-KHNN-S01","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-E300L-KN5N-B01","CoolerMaster MCB-E300L-KN5N-B01 MasterBox E300L (Blue Trim) MiniTower micro ATX Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster MCB-E300L-KN5N-B01 MasterBox E300L (Blue Trim) MiniTower micro ATX Retail..",0,"each (ea)","Count in each",39.00,,,0.00,0,"No","","MCB-E300L-KN5N-B01","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCW-L5S3-KGNN-01","MASTERBOX LITE 5 TG RGB TEMPERED GLASS w/customize trim ATX","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"MASTERBOX LITE 5 TG RGB TEMPERED GLASS w/customize trim ATX",0,"each (ea)","Count in each",83.00,,,0.00,0,"No","","MCW-L5S3-KGNN-01","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-E500L-KN5N-S01","CoolerMaster Case MCB-E500L-KN5N-S01 MasterBox E500L (Red Trim) Mid Tower ATX/Micro-ATX/Mini-ITX...","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster Case MCB-E500L-KN5N-S01 MasterBox E500L (Red Trim) Mid Tower ATX/Micro-ATX/Mini-ITX...",0,"each (ea)","Count in each",47.50,,,0.00,0,"No","","MCB-E500L-KN5N-S01","No",,"56/0805","57",,,
,"Active","Inventory Part","Case:CoolerMaster:884102037214","CoolerMaster MCW-L3S3-KGNN-00 MasterBox Lite 3.1 TG MiniTower micro ATX Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster MCW-L3S3-KGNN-00 MasterBox Lite 3.1 TG MiniTower micro ATX Black",0,"each (ea)","Count in each",60.00,,,0.00,0,"No","","MCW-L3S3-KGNN-00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:884102033278","Cooler Master MasterBox Lite 3.1 Computer Case","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterBox Lite 3.1 MCW-L3B3-KANN-01 Computer Case",0,"each (ea)","Count in each",49.50,,,0.00,0,"No","","MCW-L3B3-KANN-01","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCB-B600L-KA5N-S00","Coolermaster Case MCB-B600L-KA5N-S00 Master MB600L Mid tower TX Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Coolermaster Case MCB-B600L-KA5N-S00 Master MB600L Mid tower TX Black",21,"each (ea)","Count in each",57.50,,,0.00,0,"No","","MCB-B600L-KA5N-S00","No",,"68/0626","69","99.99/0414",,"MCB-B600L-KA5N-S00"
,"Active","Inventory Part","Case:CoolerMaster:886540000232","Cooler Master TC-101 Mid ATX w/500W PSU Black","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master TC-101 Mid ATX w/500W PSU Black",0,"each (ea)","Count in each",47.00,,,0.00,0,"No","","TC-101-KKR500","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:884102037917","Cooler Master Trooper SE Full-Tower Case","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master Trooper SE Full-Tower Case",0,"each (ea)","Count in each",169.99,,,0.00,0,"No","","SGC-5000-KWN2","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:NSE-400-KKN2","CoolerMaster NSE-400-KKN2 N400 *NO PS* MID (MIDNIGHT BLACK)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster NSE-400-KKN2 N400 *NO PS* MID (MIDNIGHT BLACK)",18,"each (ea)","Count in each",59.00,,,0.00,0,"No","","NSE-400-KKN2","No",,"78/0720","79",,,"NSE-400-KKN2"
,"Active","Inventory Part","Case:CoolerMaster:NSE-200-KKN1","Cooler Master N200 NSE-200-KKN1 - Micro ATX Mini Tower","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master N200 - Micro ATX Mini Tower Computer Case with Front 240mm Radiator Support and Ve...",16,"each (ea)","Count in each",54.00,,,0.00,0,"No","","NSE-200-KKN1","No",,"58/1027","59",,,"NSE-200-KKN1"
,"Active","Inventory Part","Case:CoolerMaster:884102027307","Cooler Master MasterCase Pro 5 FreeForm Modular System Black Mid Tower Case","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master MasterCase Pro 5 FreeForm Modular System Black Mid Tower Case",0,"each (ea)","Count in each",154.99,,,0.00,0,"No","","MCY-005P-KWN00","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:884102035746","Cooler Master Box Lite 5 RGB ATX Mid-Tower (MCW-L5S3-KGNN-02)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master Box Lite 5 RGB ATX Mid-Tower (MCW-L5S3-KGNN-02)",0,"each (ea)","Count in each",84.04,,,0.00,0,"No","","MCW-L5S3-KGNN-02","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:MCM-M500-KG5N-S00","Cooler Master MasterCase MC500  Windows Mid-Tower Grey Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master Case MCM-M500-KG5N-S00 MasterCase MC500 2/(2) USB 0xPower Supply Windows Mid-Tower...",0,"each (ea)","Count in each",103.49,,,0.00,0,"No","","MCM-M500-KG5N-S00","No",,"135","139",,,
,"Active","Inventory Part","Case:CoolerMaster:884102019036","CoolerMaster Mft# SGC-2100-KWN3 STORM SCOUT 2 ATX MID TOWER Gaming Case","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"CoolerMaster Mft# SGC-2100-KWN3 STORM SCOUT 2 ATX MID TOWER Gaming Case",0,"each (ea)","Count in each",96.00,,,0.00,0,"No","","SGC-2100-KWN3","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:884102002229","Coolermaster HAF 932 Advance Full Tower Case w/ USB 3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Coolermaster HAF 932 Advance Full Tower Case w/ USB 3.0",0,"each (ea)","Count in each",164.99,,,0.00,0,"No","","RC-932-KKN5-GP","No",,,,,,
,"Active","Inventory Part","Case:CoolerMaster:884102009877","Cooler Master HAF 912 ATX MID TOWER BLACK W/USB3.0","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Cooler Master HAF 912 ATX MID TOWER BLACK W/USB3.0",0,"each (ea)","Count in each",73.00,,,0.00,0,"No","","RC-912-KKN1","No",,,,,,
,"Active","Inventory Part","Enclosure",,"H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,,0,"each (ea)","Count in each",0.00,,,0.00,0,"No","",,"No",,,,,,
,"Active","Inventory Part","Enclosure:NST-366SU3-BK","Vantec NexStar 6G NST-366SU3-BK 3.5 SATAIII to USB3.0 eSATA Ext HDD Enclosure","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Vantec NexStar 6G NST-366SU3-BK 3.5 SATAIII to USB3.0 eSATA Ext HDD Enclosure",0,"each (ea)","Count in each",37.91,,,0.00,0,"No","","NST-366SU3-BK","No",,,,,,
,"Active","Inventory Part","Enclosure:SATSASBAY425","StarTech.com 4 Drive 2.5in Removable SAS SATA Mobile Rack Backplane (SATSASBAY425)","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"StarTech.com 4 Drive 2.5in Removable SAS SATA Mobile Rack Backplane (SATSASBAY425)",3,"each (ea)","Count in each",57.99,,,0.00,0,"No","","SATSASBAY425","No",,"38/0713","39",,,"SATSASBAY425"
,"Active","Inventory Part","Enclosure:NST-D328S3-BK","Vantec Accessory NST-D328S3-BK NexStar TX Single Bay 2.5 inch /3.5 inch USB3.0 Hard Drive Dock","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Vantec Accessory NST-D328S3-BK NexStar TX Single Bay 2.5 inch /3.5 inch USB3.0 Hard Drive Dock",0,"each (ea)","Count in each",18.90,,,0.00,0,"No","","NST-D328S3-BK","No",,,,,,
,"Active","Inventory Part","Enclosure:K38230WW","Kensington SD4500 USB-C Universal Dock Station","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Kensington SD4500 USB-C Universal Dock Station",0,"each (ea)","Count in each",108.51,,,0.00,0,"No","","K38230WW","No",,,,,,
,"Active","Inventory Part","Enclosure:844767022406","Vantec NexStar TX Dual Bay 2.5 inch/3.5 inch USB3.0 Hard Drive Dock Retail","H","H","Sales","Cost of Goods Sold","Inventory Asset",0.00,"Vantec Storage Accessory NST-D428S3-BK NexStar TX Dual Bay 2.5 inch/3.5 inch USB3.0 Hard Drive D...",0,"each (ea)","Count in each",0.00,,,0.00,0,"No","","NST-D428S3-BK","No",,,,,,
